5.614993,5.614993,-0.462074,-0.10879,0.929442,-0.2187,0.276536
5.641947,5.641947,-0.497827,-0.105187,0.93101,-0.217847,0.27331
5.649883,5.649883,-0.53014,-0.106213,0.931987,-0.219439,0.268264
5.646272,5.646272,-0.558247,-0.106806,0.932364,-0.222672,0.264022
5.774919,5.774919,-0.700393,-0.099546,0.933857,-0.231724,0.253585
5.795322,5.795322,-0.747112,-0.100616,0.934625,-0.233812,0.248362
5.774821,5.774821,-0.757892,-0.10164,0.933836,-0.237487,0.247427
5.803204,5.803204,-0.805421,-0.095255,0.937018,-0.234893,0.240308
5.799908,5.799908,-0.819527,-0.095887,0.937131,-0.238225,0.236303
5.878401,5.878401,-0.90402,-0.095349,0.939071,-0.239259,0.227614
5.89005,5.89005,-0.923715,-0.095889,0.939716,-0.24086,0.222992
5.897642,5.897642,-0.958534,-0.098766,0.938925,-0.244214,0.221416
5.909043,5.909043,-0.986014,-0.09432,0.940235,-0.247698,0.213792
5.931843,5.931843,-1.013262,-0.094742,0.940994,-0.252711,0.204184
5.936617,5.936617,-1.046724,-0.095617,0.943219,-0.254201,0.191254
5.928816,5.928816,-1.051652,-0.097481,0.944632,-0.254074,0.18334
5.937571,5.937571,-1.070811,-0.095232,0.945484,-0.257245,0.175543
5.946293,5.946293,-1.090499,-0.095979,0.947976,-0.256897,0.161659
5.949019,5.949019,-1.109764,-0.097611,0.950565,-0.255241,0.147477
5.950466,5.950466,-1.131576,-0.094287,0.95283,-0.256127,0.132758
5.948199,5.948199,-1.163964,-0.094396,0.954403,-0.256515,0.120017
5.946757,5.946757,-1.174369,-0.093733,0.956397,-0.256196,0.104324
5.945398,5.945398,-1.185802,-0.096074,0.957419,-0.257659,0.087921
5.93771,5.93771,-1.195892,-0.096194,0.958834,-0.256395,0.075143
5.938972,5.938972,-1.217946,-0.096734,0.960539,-0.253713,0.060304
5.944501,5.944501,-1.220106,-0.097106,0.960843,-0.255567,0.04512
5.949638,5.949638,-1.24569,-0.095736,0.961477,-0.255932,0.029909
5.955363,5.955363,-1.250643,-0.09454,0.962038,-0.255493,0.016391
5.945833,5.945833,-1.265106,-0.095512,0.962056,-0.255539,0.005155
5.934584,5.934584,-1.279879,-0.094847,0.961551,-0.257675,-0.005239
5.9395,5.9395,-1.283749,-0.094022,0.961389,-0.257845,-0.020168
5.93654,5.93654,-1.328733,-0.097983,0.960431,-0.258301,-0.035389
5.921111,5.921111,-1.353823,-0.095646,0.959656,-0.259617,-0.050113
5.910471,5.910471,-1.365415,-0.095917,0.959043,-0.25964,-0.060195
5.902759,5.902759,-1.374538,-0.095127,0.95887,-0.258336,-0.069149
5.909572,5.909572,-1.392796,-0.093159,0.95777,-0.25928,-0.082287
5.90333,5.90333,-1.405165,-0.096896,0.956119,-0.258015,-0.099373
5.905424,5.905424,-1.411274,-0.096663,0.954725,-0.258594,-0.110845
5.912674,5.912674,-1.422142,-0.093943,0.953269,-0.257728,-0.126608
5.915439,5.915439,-1.431335,-0.088729,0.9516,-0.256177,-0.144768
5.911358,5.911358,-1.444611,-0.088099,0.947544,-0.254936,-0.171483
5.90478,5.90478,-1.459752,-0.089817,0.943267,-0.253007,-0.195364
5.89912,5.89912,-1.472213,-0.092051,0.938437,-0.250774,-0.219031
